ID_KLASY,ID_TOWARU,ID_KLASY_NADRZ,TYP,NAZWA_KLASY,ID_KLASYFIKACJI,CZY_OBOWIAZKOWA,ID_KLASY_CENTR,CZY_IMP_Z_CENTR,CZY_KLASYFIKACJA_ZEWNETRZNA,CZY_DEFINICJA_CECH_DODATK,TS,CZY_AKTYWNY
15959,000429,13891,T,,10442,N,D2B45A26-3A8D-4903-8DBC-C6558D463E33,false,true,false,0x0000000000071EBF,true
15960,000430,13892,T,,10442,N,4437C144-95E9-4972-BEBC-C4AB48BB5F9B,false,true,false,0x0000000000071EC0,true
15961,000436,14026,T,,10442,N,4D147C70-A93E-4AC5-BD44-8F6A5AD30091,false,true,false,0x0000000000071EC1,true
15962,000468,12215,T,,10436,N,3FF66326-1A60-4ED8-BF1B-D34F036E9BBC,false,true,false,0x0000000000071EC2,true
15963,000474,13970,T,,10442,N,9E30E916-0DAF-42BE-A5DA-6A7E9C6A5C4E,false,true,false,0x0000000000071EC3,true
15964,000504,10512,T,,10436,N,2B7A6907-65B3-4A73-A37D-1BD1F78F8A47,false,true,false,0x0000000000071EC4,true
15965,000511,12215,T,,10436,N,21CCC207-2049-498D-83B3-A3E7DFAF8F0A,false,true,false,0x0000000000071EC5,true
15966,000540,10518,T,,10436,N,01E5B507-DC3C-422A-A086-66A1B9026568,false,true,false,0x0000000000071EC6,true
15967,000540,14005,T,,10442,N,1EBCDEBE-6278-498F-BACD-989EB9A9929A,false,true,false,0x0000000000071EC7,true
15968,000543,10537,T,,10436,N,F332813B-F37D-4599-8009-1E18F54A6604,false,true,false,0x0000000000071EC8,true
15969,000553,10644,T,,10436,N,00AD4DE6-2640-476E-9E69-9E6E679981D0,false,true,false,0x0000000000071EC9,true
15970,000568,13473,T,,10442,N,FDA9F25D-E26D-4F35-AECB-4B5115DC1D82,false,true,false,0x0000000000071ECA,true
15971,000586,10885,T,,10436,N,45852572-110F-4F62-B672-47385AA724F1,false,true,false,0x0000000000071ECB,true
15972,000610,13769,T,,10442,N,7A3E8682-2EF6-45F9-8B39-5B1951A1A8FA,false,true,false,0x0000000000071ECC,true
15973,000617,13944,T,,10442,N,834CF9C3-BB6A-47A0-83F2-C3716CD6EF49,false,true,false,0x0000000000071ECD,true
15974,000623,13974,T,,10442,N,CEF7C944-5E5C-4949-AA6F-4FDDC0975CC3,false,true,false,0x0000000000071ECE,true
15975,000636,13579,T,,10442,N,E50B081E-DF04-41DA-A0B4-DF21BB74FFFB,false,true,false,0x0000000000071ECF,true
15976,000643,13672,T,,10442,N,E0F40877-64EB-49FD-9DF9-B537F7A7A6C3,false,true,false,0x0000000000071ED0,true
15977,000665,12762,T,,10442,N,2425826B-0FB4-4D02-8F58-0A537CCAB4DC,false,true,false,0x0000000000071ED1,true
15978,000666,13842,T,,10442,N,64CBDE8C-7A0A-4BD9-822A-02C4E968CAD3,false,true,false,0x0000000000071ED2,true
15979,000689,10596,T,,10436,N,47E3583E-9F78-4A22-A073-8372D2DDCB0F,false,true,false,0x0000000000071ED3,true
15980,000735,11945,T,,10436,N,DB6D52A4-8BA2-4AC2-8E54-F3AAB0E4F025,false,true,false,0x0000000000071ED4,true
15981,000763,12714,T,,10442,N,3AD0219E-D37C-453C-A3CF-EE523A5BA8AA,false,true,false,0x0000000000071ED5,true
15982,000779,10469,T,,10436,N,2B344752-6A7C-46E9-9CFA-B568E3C5931A,false,true,false,0x0000000000071ED6,true
15983,000793,12215,T,,10436,N,1213E888-3F76-435D-947C-93F207C105E4,false,true,false,0x0000000000071ED7,true
15984,000801,13601,T,,10442,N,E50BD6C2-A1CC-4B13-9A3A-E581B4815173,false,true,false,0x0000000000071ED8,true
15985,000807,13770,T,,10442,N,3CCC47B6-CD29-41F9-AF17-CC5918DF4B30,false,true,false,0x0000000000071ED9,true
15986,000810,14013,T,,10442,N,53C296AD-DC51-4F71-8F9E-01BCC06BBC9A,false,true,false,0x0000000000071EDA,true
15987,000820,12215,T,,10436,N,637C7798-0B23-4660-9D02-6EAC49FB3FBE,false,true,false,0x0000000000071EDB,true
15988,000831,13971,T,,10442,N,AB790119-CD91-423E-A29E-34ACCAD6B743,false,true,false,0x0000000000071EDC,true
15989,000833,10518,T,,10436,N,0B1500EC-FFEC-4ED7-97BF-1F8D69BEBD3A,false,true,false,0x0000000000071EDD,true
15990,000856,13764,T,,10442,N,AD314814-4083-4BAE-A981-02CE3539F943,false,true,false,0x0000000000071EDE,true
15991,000861,12215,T,,10436,N,DB02FBE8-C96D-40A1-BCB3-1F9F47B54B1E,false,true,false,0x0000000000071EDF,true
15992,000868,13971,T,,10442,N,4160DD68-001D-4756-84EF-5D6D07CC18CD,false,true,false,0x0000000000071EE0,true
15993,000886,13593,T,,10442,N,B506CBEC-D5F9-47EB-A81E-08ED87268EE3,false,true,false,0x0000000000071EE1,true
15994,000890,13970,T,,10442,N,B45890D8-0432-4B80-9A9E-011B262D853C,false,true,false,0x0000000000071EE2,true
15995,000912,13991,T,,10442,N,B38F2722-7680-4345-801F-95AD7D5BC0E0,false,true,false,0x0000000000071EE3,true
15996,000926,10487,T,,10436,N,849889D5-7BF5-4445-BF46-14A1E213EA26,false,true,false,0x0000000000071EE4,true
15997,000960,10596,T,,10436,N,62EE1417-36E4-4E4D-8BFC-CC7A4DDBCCAE,false,true,false,0x0000000000071EE5,true
15998,000966,12215,T,,10436,N,B682B610-0F3E-4FD9-B2BE-D568439C9498,false,true,false,0x0000000000071EE6,true
15999,000976,11842,T,,10436,N,E426D974-18B4-42EE-AE72-6AE65E92FC2B,false,true,false,0x0000000000071EE7,true
16000,001004,10537,T,,10436,N,6B9C40DD-7CA2-4E78-9402-CBC151036AF1,false,true,false,0x0000000000071EE8,true
16001,000009,13601,T,,10442,N,252BFA3E-03E6-4CBE-8FAE-288DF5FB6CE6,false,true,false,0x0000000000071EE9,true
16002,000047,13596,T,,10442,N,4C14BC25-3313-4B96-8424-DE17A28DFA22,false,true,false,0x0000000000071EEA,true
16003,000055,13612,T,,10442,N,BFAF725F-20A8-4EFB-A536-83E84B722C92,false,true,false,0x0000000000071EEB,true
16004,000057,10469,T,,10436,N,6E2CCCEB-9BB5-491A-8E5F-67700CCDCF5B,false,true,false,0x0000000000071EEC,true
16005,000060,13605,T,,10442,N,124127D4-C881-4A9B-9ED0-800EA7BF4C7D,false,true,false,0x0000000000071EED,true
16006,000061,13605,T,,10442,N,6AAA3A99-4B6C-4925-B753-B93BAA0E3A44,false,true,false,0x0000000000071EEE,true
16007,000062,10469,T,,10436,N,57B119FB-4958-492F-B271-CFBF73EAB3CE,false,true,false,0x0000000000071EEF,true
16008,000066,10469,T,,10436,N,76AE02A5-B292-49E1-B4E2-0CD0520D4403,false,true,false,0x0000000000071EF0,true
16009,000077,13974,T,,10442,N,D1C8A402-5C78-4F77-B9F9-40F9FB0CAE5B,false,true,false,0x0000000000071EF1,true
16010,000128,13459,T,,10442,N,A197402B-CBF7-4A68-908F-BA2CBB020A86,false,true,false,0x0000000000071EF2,true
16011,000129,13459,T,,10442,N,A8EF461B-5F1A-431C-B28E-951D7822BF82,false,true,false,0x0000000000071EF3,true
16012,000135,11095,T,,10436,N,67ECE6FC-0A10-4CC9-BB3D-0B30D431880F,false,true,false,0x0000000000071EF4,true
16013,000139,11095,T,,10436,N,6F054E31-114B-42E3-8BD4-D1A97107221E,false,true,false,0x0000000000071EF5,true
16014,000148,13459,T,,10442,N,DF05E891-8234-4654-A26F-1170C8D7E625,false,true,false,0x0000000000071EF6,true
16015,000155,11095,T,,10436,N,74CD9C97-E111-42B9-B0EE-FACCF540D085,false,true,false,0x0000000000071EF7,true
16016,000157,11095,T,,10436,N,99870EBD-4BD7-4763-90F3-600EB9E9BD75,false,true,false,0x0000000000071EF8,true
16017,000173,11095,T,,10436,N,84E0B50E-93AC-4554-BF8D-E8B8652539A9,false,true,false,0x0000000000071EF9,true
16018,000181,14021,T,,10442,N,EBBFBE85-12B0-4145-AE57-E4B9086DD5D0,false,true,false,0x0000000000071EFA,true
16019,000182,14021,T,,10442,N,CBA9DB7A-E8C1-49C0-AF2A-DFD48BA67A27,false,true,false,0x0000000000071EFB,true
16020,000193,14013,T,,10442,N,19137B07-9C64-48DA-81BB-A091861AD781,false,true,false,0x0000000000071EFC,true
16021,000206,14020,T,,10442,N,6334417A-730E-4E05-8ACB-AD173FEBF291,false,true,false,0x0000000000071EFD,true
16022,000221,10571,T,,10436,N,F7829E6E-AA81-4CB8-BB68-D6E7513BB565,false,true,false,0x0000000000071EFE,true
16023,000224,13579,T,,10442,N,B1F881F8-BACA-45EA-972F-4D88A0E34616,false,true,false,0x0000000000071EFF,true
16024,000234,10571,T,,10436,N,EE82CBCE-8099-4CEE-9812-36074708E288,false,true,false,0x0000000000071F01,true
16025,000237,13607,T,,10442,N,BE33ABAD-6CF0-4B4A-8248-995C52FA7EB4,false,true,false,0x0000000000071F02,true
16026,000262,13473,T,,10442,N,157CABC2-A680-47F0-BFFB-D83E1F93D32C,false,true,false,0x0000000000071F03,true
16027,000275,13473,T,,10442,N,E6D5D190-CD61-44CF-9AD9-9B4445D69DDC,false,true,false,0x0000000000071F04,true
16028,000320,13764,T,,10442,N,B1A97DD4-E015-4910-9280-CE313D74C8B6,false,true,false,0x0000000000071F05,true
16029,000324,10614,T,,10436,N,E4B3C8FE-6365-4C02-A099-B1626C39C812,false,true,false,0x0000000000071F06,true
16030,000324,13764,T,,10442,N,6E418669-F3BA-4774-9D7C-4C9F694CF04F,false,true,false,0x0000000000071F07,true
16031,000342,11654,T,,10436,N,0CCE2242-2B9E-4C58-B2D8-9754A8E78379,false,true,false,0x0000000000071F08,true
16032,000374,13512,T,,10442,N,96685212-FEC0-4379-8AC4-A509847E2D96,false,true,false,0x0000000000071F09,true
16033,000376,10677,T,,10436,N,E3CD668F-4D3B-4DAD-BBC7-340B6C595130,false,true,false,0x0000000000071F0A,true
16034,000403,13512,T,,10442,N,7F82F717-462B-481D-BC6D-972F72E14F7B,false,true,false,0x0000000000071F0B,true
16035,000407,13512,T,,10442,N,DD7D5DE5-1A6A-4648-9537-54A8B69BABF5,false,true,false,0x0000000000071F0C,true
16036,000411,10677,T,,10436,N,EA7A1552-A446-40DE-AF13-935CB1B43959,false,true,false,0x0000000000071F0D,true
16037,000414,10619,T,,10436,N,ACDDB41F-FEFB-4243-9F00-EC586A0290F7,false,true,false,0x0000000000071F0E,true
16038,000415,13951,T,,10442,N,B2A71740-B60A-4FEE-BE73-8E0BA2038F93,false,true,false,0x0000000000071F0F,true
16039,000423,13969,T,,10442,N,18D7869E-ED28-4F50-9B98-FD24C643BCAB,false,true,false,0x0000000000071F10,true
16040,000428,12215,T,,10436,N,EFFCA0BF-B036-46EB-9350-2A8127B969CA,false,true,false,0x0000000000071F11,true
16041,000436,10518,T,,10436,N,1FFBBAB1-0CCF-4E33-A69B-E4A7B020C84D,false,true,false,0x0000000000071F12,true
16042,000442,12679,T,,10442,N,DB843613-55D2-488A-A92C-0580BE115722,false,true,false,0x0000000000071F13,true
16043,000473,14032,T,,10442,N,2405A76A-5C5F-425C-BB8D-B89C682D2570,false,true,false,0x0000000000071F14,true
16044,000494,13605,T,,10442,N,C7246671-8DBB-46E7-9414-AFE2F76A9A93,false,true,false,0x0000000000071F15,true
16045,000501,13601,T,,10442,N,DBD1D599-10C6-4D77-B0D1-62E462270718,false,true,false,0x0000000000071F16,true
16046,000505,10518,T,,10436,N,9C1D6750-CA9B-4D97-AD16-E7FB87DBDE12,false,true,false,0x0000000000071F17,true
16047,000507,10518,T,,10436,N,5E9CF703-E5D3-408A-9598-0307449B7DB8,false,true,false,0x0000000000071F18,true
16048,000515,10469,T,,10436,N,FFE1C0D9-8800-4308-8E2B-7F1AEE69B249,false,true,false,0x0000000000071F19,true
16049,000520,14013,T,,10442,N,97ACA2C9-3068-4843-AC05-DC1D902D9CDB,false,true,false,0x0000000000071F1A,true
16050,000533,10518,T,,10436,N,F6C57B02-9037-43B3-93CF-07A3518394DC,false,true,false,0x0000000000071F1B,true
16051,000547,13578,T,,10442,N,4D43E628-6B69-4F54-A976-4F8BCAB51D81,false,true,false,0x0000000000071F1C,true
16052,000551,10644,T,,10436,N,66ABA507-EDCB-46CA-AD52-B87655697503,false,true,false,0x0000000000071F1D,true
16053,000552,13773,T,,10442,N,D42BC642-E37F-4210-84C9-DD5D6CC6696E,false,true,false,0x0000000000071F1E,true
16054,000553,12442,T,,10437,N,F6E445D7-7F2E-4D19-8FEB-0D8ECC62B7B3,false,true,false,0x0000000000071F1F,true
16055,000590,12215,T,,10436,N,2D5F089B-7FA5-4DA7-B5B4-E0871E16EA67,false,true,false,0x0000000000071F20,true
16056,000596,10537,T,,10436,N,A588E9F4-A628-4D08-BD06-B0D0B9676727,false,true,false,0x0000000000071F21,true
16057,000599,10537,T,,10436,N,AD3FF44E-0F07-4763-9FC1-FD03D41F8717,false,true,false,0x0000000000071F22,true
16058,000601,11945,T,,10436,N,E2BB881C-9DE5-444D-ADA2-EF00C9936E5E,false,true,false,0x0000000000071F23,true
16059,000615,13995,T,,10442,N,865787BB-F343-4212-94EE-524669121E5D,false,true,false,0x0000000000071F24,true
16060,000634,12215,T,,10436,N,F06A128F-20B8-49E2-B5BD-CB9EC4A6729C,false,true,false,0x0000000000071F25,true
16061,000641,11095,T,,10436,N,40B82680-5A41-46CC-BB73-D9F56A36EDED,false,true,false,0x0000000000071F26,true
16062,000642,14017,T,,10442,N,0AEECD24-9A7B-4140-9127-A83070D8D322,false,true,false,0x0000000000071F27,true
16063,000650,13593,T,,10442,N,1B44FFFD-A515-44F6-AB3E-E4819BEA7603,false,true,false,0x0000000000071F28,true
16064,000653,14013,T,,10442,N,1C53723E-76DC-4C1D-A6BE-2A028CD07516,false,true,false,0x0000000000071F29,true
16065,000654,10518,T,,10436,N,2DA83BA2-2521-43AE-8F29-4CC981AE5DB5,false,true,false,0x0000000000071F2A,true
16066,000656,12215,T,,10436,N,D03E5361-9CE7-42EE-979F-977B7135B8FD,false,true,false,0x0000000000071F2B,true
16067,000664,13915,T,,10442,N,0353571B-52E1-4008-B0AE-1312CB3086FF,false,true,false,0x0000000000071F2C,true
16068,000692,13775,T,,10442,N,8F6DDE19-6FCF-4436-B4ED-E1A75492E8C7,false,true,false,0x0000000000071F2D,true
16069,000701,13970,T,,10442,N,746E6497-0A51-4643-81E1-73F4434DA518,false,true,false,0x0000000000071F2E,true
16070,000711,10512,T,,10436,N,1A5C5EFD-90BC-4F45-BAB7-20B46DBBD3EC,false,true,false,0x0000000000071F2F,true
16071,000716,13995,T,,10442,N,F4603ECE-3642-4DDB-88BB-2A689CA35541,false,true,false,0x0000000000071F30,true
16072,000756,12442,T,,10437,N,68509E48-FCC3-4403-A9D8-4B131632815F,false,true,false,0x0000000000071F31,true
16074,000761,10537,T,,10436,N,A37A5982-09D5-4936-B229-BDC5A050920C,false,true,false,0x0000000000071F33,true
16075,000805,10644,T,,10436,N,814A8B09-FE1E-46FF-B5F5-B0B364DC8CB9,false,true,false,0x0000000000071F34,true
16076,000812,10537,T,,10436,N,A1CE56FD-0F78-4754-8FF6-CB706B515594,false,true,false,0x0000000000071F35,true
16077,000825,13985,T,,10442,N,E9C6C0B4-A9FA-4E41-8FEA-07E06C1EB0FB,false,true,false,0x0000000000071F36,true
16078,000834,14007,T,,10442,N,42FE7C60-8E20-454A-B48D-378892226684,false,true,false,0x0000000000071F37,true
16080,000886,10571,T,,10436,N,B20D430C-E311-4F54-A6D8-F40DD32F4E79,false,true,false,0x0000000000071F39,true
16081,000887,10571,T,,10436,N,D825373A-28B5-4D67-A1FA-ED22F9F66FE1,false,true,false,0x0000000000071F3A,true
16082,000891,10893,T,,10436,N,8D6EEA71-B7B4-4686-80FA-A2B0D36B3008,false,true,false,0x0000000000071F3B,true
16083,000927,13597,T,,10442,N,531C7AAD-C279-4B89-8336-2BFDDDF26631,false,true,false,0x0000000000071F3C,true
16084,000929,12215,T,,10436,N,0CA4C079-9058-449D-B03C-AEC785F9CFA1,false,true,false,0x0000000000071F3D,true
16085,001001,10653,T,,10436,N,685908AA-EF09-48B0-8438-C7A47C136E33,false,true,false,0x0000000000071F3E,true
16086,001004,13985,T,,10442,N,2F08D44C-7F79-4E7E-9122-82B4E67103E7,false,true,false,0x0000000000071F3F,true
16087,001024,14013,T,,10442,N,C95141A3-8D18-4E81-8D32-5958C92772A6,false,true,false,0x0000000000071F40,true
16088,001069,14013,T,,10442,N,8DD65FD2-60A6-45AC-8E14-7711BB83880A,false,true,false,0x0000000000071F41,true
16089,002285,13459,T,,10442,N,F41A62B2-838C-4F2F-A37E-078ED588153D,false,true,false,0x0000000000071F42,true
16090,002286,13459,T,,10442,N,44C90CAF-8A03-4DFC-BD95-BC4EE6813E1F,false,true,false,0x0000000000071F43,true
16091,002291,12586,T,,10438,N,7289013E-8B26-4776-817D-E4059FF0FDFA,false,true,false,0x0000000000071F44,true
16092,002296,10518,T,,10436,N,2B26B5C4-3FBC-4F8C-8723-4B1EA88057C6,false,true,false,0x0000000000071F45,true
16093,002309,13461,T,,10442,N,A9406A9C-E3DA-4540-A5D9-66386441CC7D,false,true,false,0x0000000000071F46,true
16094,002315,10644,T,,10436,N,F06339C4-DA07-4507-83F3-3AC383296211,false,true,false,0x0000000000071F47,true
16096,002331,13813,T,,10442,N,A028AA34-E2CD-49EB-84F7-1DB3D0A760C2,false,true,false,0x0000000000071F49,true
16097,002356,13937,T,,10442,N,E7DF5A2C-6A96-4B37-A32C-1B019B78924A,false,true,false,0x0000000000071F4A,true
16098,002360,10514,T,,10436,N,97822591-724A-429C-9F6F-6D7A5859688C,false,true,false,0x0000000000071F4B,true
16099,002368,10514,T,,10436,N,4779BED2-E084-4C3F-B419-07B2DE8FBCB9,false,true,false,0x0000000000071F4C,true
16100,002368,13960,T,,10442,N,C0DED0C0-8552-4B76-A41E-6942DEED2FFA,false,true,false,0x0000000000071F4D,true
16101,002370,10514,T,,10436,N,96D07E1A-7FE3-43F8-86E7-3B46DD69DB38,false,true,false,0x0000000000071F4E,true
16102,002402,13919,T,,10442,N,8577DEE8-C14A-4AE8-AAFD-69BAD3241C39,false,true,false,0x0000000000071F4F,true
16103,002410,10514,T,,10436,N,1839252A-CEE7-4838-84AD-9CE3D8BDA87E,false,true,false,0x0000000000071F50,true
16104,002426,13918,T,,10442,N,E2A0A6C0-BB91-4158-9A45-E2C951215C46,false,true,false,0x0000000000071F51,true
16105,002428,13918,T,,10442,N,9003131D-3049-413D-87D3-918EC6C2A59D,false,true,false,0x0000000000071F52,true
16106,002429,11135,T,,10436,N,1FEB438D-DD82-4D87-A62A-04CDE5EA0AC0,false,true,false,0x0000000000071F53,true
16107,002432,11135,T,,10436,N,536F6635-C85E-468A-946B-ABCD85B4AFF6,false,true,false,0x0000000000071F54,true
16108,002435,13918,T,,10442,N,96EF05F4-7EE2-4AF3-8493-4A76BD322BAF,false,true,false,0x0000000000071F55,true
16109,002444,11135,T,,10436,N,65049A1E-64BD-412E-8959-18D0BEB95F59,false,true,false,0x0000000000071F56,true
16110,002449,11135,T,,10436,N,F2E6696E-4245-420C-B1C6-6BA257F7FEF3,false,true,false,0x0000000000071F57,true
16111,002449,14159,T,,10442,N,3A3102BA-5305-478C-92DF-5B53C8B60DB6,false,true,false,0x0000000000071F58,true
16112,002451,11135,T,,10436,N,509A5862-8850-4BFE-AE64-7E2141DC2912,false,true,false,0x0000000000071F59,true
16113,002469,13918,T,,10442,N,2F117581-EE86-40A4-B002-5D5EAB4C0B26,false,true,false,0x0000000000071F5A,true
16114,002490,11135,T,,10436,N,6827CCC9-103A-4D98-B805-B00515A6F2B2,false,true,false,0x0000000000071F5B,true
16115,002493,11135,T,,10436,N,692FE510-5B63-4BCB-8598-E09DE005ED26,false,true,false,0x0000000000071F5C,true
16116,002497,13905,T,,10442,N,D4E982C7-3BC1-45D3-AF20-6FBA9D9FF7A3,false,true,false,0x0000000000071F5D,true
16117,002501,13918,T,,10442,N,90E7DD2B-8202-48AF-8516-9E36DC2AAEB7,false,true,false,0x0000000000071F5E,true
16118,002507,11135,T,,10436,N,BE4CFDD2-6235-4D08-B53B-19FCDC9F8942,false,true,false,0x0000000000071F5F,true
16119,002520,10514,T,,10436,N,F17FFA85-5064-4D8E-8A6F-D73E7657E3FD,false,true,false,0x0000000000071F60,true
16120,002525,10514,T,,10436,N,85D655AD-6558-4C6E-A3C2-1AFC29CEC962,false,true,false,0x0000000000071F61,true
16121,002532,10514,T,,10436,N,3E7F774D-B1F0-468F-BC9B-D70F08E3BE8E,false,true,false,0x0000000000071F62,true
16122,002534,10514,T,,10436,N,17FE8E8B-FE4D-49C2-B405-A2512BFCCFED,false,true,false,0x0000000000071F63,true
16123,002595,10514,T,,10436,N,5515F6F9-3644-4A0A-A2F8-13D473AD73DD,false,true,false,0x0000000000071F64,true
16124,002598,10514,T,,10436,N,E496104E-40F1-4112-A0DB-7BC8200827AF,false,true,false,0x0000000000071F65,true
16125,002625,11859,T,,10436,N,46128A89-04B8-481C-8CEA-5F8037119A3B,false,true,false,0x0000000000071F66,true
16126,002630,11859,T,,10436,N,821973D4-2D4C-42F0-9E10-2F7C316C8942,false,true,false,0x0000000000071F67,true
16127,002634,11859,T,,10436,N,EEF257BC-F219-46BB-9FA6-869457E4FC82,false,true,false,0x0000000000071F68,true
16128,002649,14052,T,,10442,N,8AD34DD5-88FA-421A-B18E-F3A3BDE2E662,false,true,false,0x0000000000071F69,true
16129,002652,11797,T,,10436,N,138C8C67-274E-4149-8464-30B648CA4578,false,true,false,0x0000000000071F6A,true
16130,002673,10514,T,,10436,N,95913B89-67BD-4E22-A4FF-2659354FCD61,false,true,false,0x0000000000071F6B,true
16131,002674,10514,T,,10436,N,B597F99A-3FF2-46D6-8A79-D5D5212DA4A6,false,true,false,0x0000000000071F6C,true
16132,002694,11784,T,,10436,N,CF760882-983C-4A70-847F-2ECD4811673B,false,true,false,0x0000000000071F6D,true
16133,002721,11944,T,,10436,N,864C2706-BDE1-4CD6-8627-46E3D3C89FC5,false,true,false,0x0000000000071F6E,true
16134,002736,10662,T,,10436,N,A673EF67-719E-49AA-BDA0-572E8ADDF5C1,false,true,false,0x0000000000071F6F,true
16135,002739,10827,T,,10436,N,BF6D4604-2B46-4FF4-A9EC-3EEAF7DFFE38,false,true,false,0x0000000000071F70,true
16136,002744,10827,T,,10436,N,553EB4BA-0B85-46A5-9F86-E8811B61D30F,false,true,false,0x0000000000071F71,true
16137,002747,13974,T,,10442,N,2684FD62-F759-4E03-A4B7-235796506E72,false,true,false,0x0000000000071F72,true
16138,002771,11896,T,,10436,N,D96BF875-270D-41F5-89CD-B3A93905EF6E,false,true,false,0x0000000000071F73,true
16139,002775,14249,T,,10442,N,0259402B-E0CA-4BCC-A0B7-66F6844202F8,false,true,false,0x0000000000071F74,true
16140,002805,14075,T,,10442,N,704C027E-5418-4DAF-9442-0D005923D9E7,false,true,false,0x0000000000071F75,true
16141,002808,11081,T,,10436,N,82387B1A-7E58-4A96-ACBC-194362D06C8E,false,true,false,0x0000000000071F76,true
16142,002810,14061,T,,10442,N,AEC44EC7-3980-4F75-B69A-2AC1955DA762,false,true,false,0x0000000000071F77,true
16143,002811,11081,T,,10436,N,599E2D1E-FC5A-49FB-BCCE-BC44D3C92E9E,false,true,false,0x0000000000071F78,true
16144,002817,13512,T,,10442,N,A9594EB1-95C6-4EA4-A9A4-20506C869132,false,true,false,0x0000000000071F79,true
16145,002829,14074,T,,10442,N,7D86AB27-F698-4EAF-B924-11C61B77E789,false,true,false,0x0000000000071F7A,true
16146,002831,11081,T,,10436,N,3D938B43-D5AA-4CD2-9782-5480D98731B2,false,true,false,0x0000000000071F7B,true
16147,002846,13571,T,,10442,N,2A61FCCE-1702-4ADA-B086-8CD1D5E9A5EB,false,true,false,0x0000000000071F7C,true
16148,002848,13571,T,,10442,N,ADC864C7-5859-4E4E-8FF8-F396BCAAE53C,false,true,false,0x0000000000071F7D,true
16149,002852,10688,T,,10436,N,A320E134-A0F8-40CA-B5DB-101C39A01C4B,false,true,false,0x0000000000071F7E,true
16150,002857,13571,T,,10442,N,6F20723A-8DD9-4016-A03B-D4C1E4B01B4A,false,true,false,0x0000000000071F7F,true
16151,002865,13571,T,,10442,N,F466E529-FF4E-4A54-B55D-21D5BB1F1D21,false,true,false,0x0000000000071F80,true
16152,002868,13571,T,,10442,N,E80EC008-15E2-48F7-967C-099000CAE10B,false,true,false,0x0000000000071F81,true
16155,002876,13758,T,,10442,N,B484A2E3-2BDB-4288-9C44-6B4457D16E32,false,true,false,0x0000000000071F84,true
16156,002878,10610,T,,10436,N,63FE883F-3D8A-4510-BFAA-562D63636D84,false,true,false,0x0000000000071F85,true
16157,002881,13758,T,,10442,N,669A3BB7-4EC8-471D-8D71-9178464516B3,false,true,false,0x0000000000071F86,true
16159,002885,12442,T,,10437,N,87894908-F319-40FD-B0DC-75054DD88EFC,false,true,false,0x0000000000071F88,true
16161,002888,13758,T,,10442,N,958859B8-9E22-43C3-A3B0-C02C8D64FA49,false,true,false,0x0000000000071F8A,true
16162,002891,10610,T,,10436,N,291EBF8A-51D6-4CB4-A9F4-14D069D8E663,false,true,false,0x0000000000071F8B,true
16164,002897,12442,T,,10437,N,988DB3C2-1F4D-465E-8C11-A1B70ACB8DDE,false,true,false,0x0000000000071F8D,true
16167,002900,13758,T,,10442,N,68CEF756-F915-44B5-99C5-C63583C22840,false,true,false,0x0000000000071F90,true
16171,002906,10610,T,,10436,N,D5207DB6-C531-41D6-87AD-96C87A504165,false,true,false,0x0000000000071F94,true
16173,002938,13648,T,,10442,N,8759B2EB-3851-43B9-A7FB-888DB6D3A4CA,false,true,false,0x0000000000071F96,true
16174,002960,13507,T,,10442,N,C75B6464-036B-4C03-93D7-5189DDE7187C,false,true,false,0x0000000000071F97,true
16175,002973,11080,T,,10436,N,D405CDC2-981F-4A77-84C6-DC755F248A3A,false,true,false,0x0000000000071F98,true
16176,002975,11080,T,,10436,N,530E6749-EB1C-44BE-8BB0-027B8058233D,false,true,false,0x0000000000071F99,true
16177,002374,10514,T,,10436,N,BE5D8621-DA4A-4127-A6FA-E95CAC53ECCE,false,true,false,0x0000000000071F9A,true
16178,002380,10514,T,,10436,N,129366CE-49F6-4FB8-BA26-36BC801F7A79,false,true,false,0x0000000000071F9B,true
16179,002390,13981,T,,10442,N,13364D4C-2D3A-4C45-96E7-2F9A8085A112,false,true,false,0x0000000000071F9C,true
16180,002398,13981,T,,10442,N,0D2B5BC8-1FA7-45ED-9D57-9D752A14256E,false,true,false,0x0000000000071F9D,true
16181,002402,11135,T,,10436,N,93DA76AE-4A5B-49DC-8213-7C4A4D8072A1,false,true,false,0x0000000000071F9E,true
16182,002407,11135,T,,10436,N,233E89C8-5964-4057-B66A-DF0C18F7B832,false,true,false,0x0000000000071F9F,true
16183,002415,11135,T,,10436,N,C13AA558-F10E-4B85-AA1D-B0C9BD422B7E,false,true,false,0x0000000000071FA0,true
16184,002428,11135,T,,10436,N,DAC228FD-4EFA-4867-9838-374976F9896B,false,true,false,0x0000000000071FA1,true
16185,002431,11135,T,,10436,N,E36737A8-FE33-4D53-9A92-256070B0B1EB,false,true,false,0x0000000000071FA2,true
16186,002433,11135,T,,10436,N,B04932E8-ECB3-4238-A3D3-D8624250A450,false,true,false,0x0000000000071FA3,true
16187,002450,14159,T,,10442,N,E3BCCC41-9CEE-425C-B2CE-AA95D5750236,false,true,false,0x0000000000071FA4,true
16188,002458,13918,T,,10442,N,224E8B9E-247B-42F7-930F-CCCF2E3AA224,false,true,false,0x0000000000071FA5,true
16189,002474,13918,T,,10442,N,CCEC623C-C741-415B-899F-69D43CEA22A3,false,true,false,0x0000000000071FA6,true
