ID_TOWARU,ID_MAGAZYNU,ILOSC,ILOSC_ZAREZERWOWANA
003187,M1S,16.0000,0.0000
003188,M1S,10.0000,0.0000
003189,M1S,11.0000,0.0000
003190,M1S,6.0000,0.0000
003191,M1S,16.0000,0.0000
003192,M1S,3.0000,0.0000
003193,M1S,4.0000,0.0000
003194,M1S,7.0000,0.0000
003195,M1S,11.0000,0.0000
003196,M1S,9.0000,0.0000
003197,M1S,10.0000,0.0000
003198,M1S,9.0000,0.0000
003199,M1S,10.0000,0.0000
003200,M1S,10.0000,0.0000
003201,M1S,8.0000,0.0000
003202,M1S,10.0000,0.0000
003203,M1S,11.0000,0.0000
003204,M1S,7.0000,0.0000
003205,M1S,5.0000,0.0000
003206,M1S,10.0000,0.0000
003207,M1S,9.0000,0.0000
003208,M1S,9.0000,0.0000
003209,M1S,6.0000,0.0000
003210,M1S,15.0000,0.0000
003211,M1S,10.0000,0.0000
003212,M1S,9.0000,0.0000
003213,M1S,5.0000,0.0000
003214,M1S,7.0000,0.0000
003215,M1S,3.0000,0.0000
003216,M1S,2.0000,0.0000
003217,M1S,3.0000,0.0000
003218,M1S,19.0000,0.0000
003219,M1S,4.0000,0.0000
003221,M1S,0.0000,0.0000
003222,M1S,5500.0000,0.0000
003223,M1P,26.0000,0.0000
003223,MDEP,0.0000,0.0000
003224,M1P,3.0000,0.0000
003225,M1P,8.0000,0.0000
003226,M1P,3.0000,0.0000
003227,M1S,3.0000,0.0000
003228,M1S,9.0000,0.0000
003229,M1S,6.0000,0.0000
003230,M1S,9.0000,0.0000
003231,M1P,2.0000,0.0000
003232,M1S,1.0000,0.0000
003233,M1P,27.0000,0.0000
003234,M1S,1.0000,0.0000
003235,M1P,188.0000,0.0000
003236,M1S,63.0650,0.0000
003237,M1S,14.0000,0.0000
003239,M1S,3.0000,0.0000
003240,M1S,42.0000,0.0000
003242,M1S,9.0000,0.0000
003243,M1S,8.0000,0.0000
003244,M1S,12.0000,0.0000
003245,M1S,6.0000,0.0000
003246,M1S,0.0000,0.0000
003247,M1S,1.0000,0.0000
003248,M1S,10.0000,0.0000
003250,M1S,9.0000,0.0000
003251,M1S,7.0000,0.0000
003252,M1S,7.0000,0.0000
003253,M1S,2.0000,0.0000
003254,M1S,12.0000,0.0000
003255,M1S,42.4300,0.0000
003256,M1S,10.0000,0.0000
003257,M1S,6.0000,0.0000
003258,M1S,6.0000,0.0000
003259,M1S,0.0000,0.0000
003260,M1S,15.0000,0.0000
003261,M1S,10.0000,0.0000
003262,M1S,10.0000,0.0000
003263,M1S,8.0000,0.0000
003266,M1S,0.0000,0.0000
003267,M1S,0.0000,0.0000
003268,M1S,5.0000,0.0000
003269,M1S,0.0000,0.0000
003271,M1S,1.0000,0.0000
003272,M1S,8.0000,0.0000
003273,M1S,6.0000,0.0000
003274,M1S,4.0000,0.0000
003275,M1S,1.0000,0.0000
003276,M1S,0.0000,0.0000
003277,M1S,0.0000,0.0000
003278,M1S,4.0000,0.0000
003279,M1S,1.0000,0.0000
003280,M1S,7.0000,0.0000
003281,M1S,1.0000,0.0000
003282,M1S,1.0000,0.0000
003283,M1S,2.0000,0.0000
003284,M1S,4.0000,0.0000
003285,M1S,1.0000,0.0000
003286,M1S,0.0000,0.0000
003287,M1S,1.0000,0.0000
003288,M1S,2.0000,0.0000
003289,M1S,0.0000,0.0000
003290,M1S,3.0000,0.0000
003291,M1S,1.0000,0.0000
003291,M4,1.0000,0.0000
003292,M1S,18.0000,0.0000
003293,M1S,18.0000,0.0000
003294,M1S,20.0000,0.0000
003295,M1S,6.0000,0.0000
003296,M1S,0.0000,0.0000
003297,M1S,1.0000,0.0000
003298,M1S,0.0000,0.0000
003299,M1S,123.0000,0.0000
003300,M1S,48.0000,0.0000
003301,M1S,55.0000,0.0000
003302,M1S,19.0000,0.0000
003303,M1S,22.0000,0.0000
003304,M1S,20.0000,0.0000
003305,M1S,18.0000,0.0000
003306,M1S,12.0000,0.0000
003307,M1P,2.0000,0.0000
003308,M1S,25.7650,0.0000
003309,M1S,10.0000,0.0000
003310,M1S,10.0000,0.0000
003311,M1S,5.0000,0.0000
003312,M1S,5.0000,0.0000
003313,M1S,10.0000,0.0000
003314,M1S,12.0000,0.0000
003315,M1S,13.0000,0.0000
003316,M1S,6.0000,0.0000
003317,M1S,13.0000,0.0000
003318,M1S,25.0000,0.0000
003319,M1S,9.0000,0.0000
003320,M1S,18.0000,0.0000
003321,M1S,18.0000,0.0000
003322,M1S,7.0000,0.0000
003323,M1S,10.0000,0.0000
003324,M1S,5.0000,0.0000
003325,M1S,9.0000,0.0000
003326,M1S,7.0000,0.0000
003327,M1S,27.0000,0.0000
003328,M1S,24.0000,0.0000
003329,M1S,8.0000,0.0000
003330,M1S,14.0000,0.0000
003331,M1S,13.0000,0.0000
003332,M1S,7.0000,0.0000
003333,M1S,5.0000,0.0000
003334,M1S,6.0000,0.0000
003335,M1S,3.0000,0.0000
003336,M1S,3.0000,0.0000
003337,M1S,10.0000,0.0000
003338,M1S,14.0000,0.0000
003339,M1S,4.0000,0.0000
003340,M1S,7.0000,0.0000
003341,M1S,7.0000,0.0000
003342,M1S,17.0000,0.0000
003343,M1S,8.0000,0.0000
003344,M1S,14.0000,0.0000
003345,M1S,15.0000,0.0000
003346,M1S,2.0000,0.0000
003347,M1S,1.0000,0.0000
003348,M1S,9.0000,0.0000
003349,M1S,11.0000,0.0000
003350,M1S,4.0000,0.0000
003351,M1S,8.0000,0.0000
003352,M1S,5.0000,0.0000
003353,M1S,8.0000,0.0000
003354,M1S,8.0000,0.0000
003355,M1S,8.0000,0.0000
003356,M1S,4.0000,0.0000
003357,M1S,4.0000,0.0000
003358,M1S,10.0000,0.0000
003359,M1S,11.0000,0.0000
003360,M1S,7.0000,0.0000
003361,M1S,11.0000,0.0000
003362,M1S,13.0000,0.0000
003363,M1S,12.0000,0.0000
003364,M1S,14.0000,0.0000
003365,M1S,15.0000,0.0000
003366,M1P,5.0000,0.0000
003367,M1S,3.0000,0.0000
003368,M1S,3.0000,0.0000
003369,M1S,18.0000,0.0000
003370,M1S,9.0000,0.0000
003371,M1S,0.0000,0.0000
003372,M1S,21.0000,0.0000
003373,M1P,2.0000,0.0000
003374,M1S,211.0000,0.0000
003375,M1S,6.0000,0.0000
003376,M1S,8.0000,0.0000
003377,M1S,0.0000,0.0000
003378,M1S,4.0000,0.0000
003379,M1S,18.0000,0.0000
003380,M1S,8.0000,0.0000
003381,M1S,22.0000,0.0000
003382,M1S,10.0000,0.0000
003383,M1S,5.0000,0.0000
003384,M1S,5.0000,0.0000
003385,M1S,168.0000,0.0000
003386,M1S,4.0000,0.0000
003387,M1S,0.0000,0.0000
003388,M1S,2.0000,0.0000
003390,M1S,0.0000,0.0000
003391,M1S,6.0000,0.0000
003392,M1S,0.0000,0.0000
003393,M1S,2.0000,0.0000
003394,M1S,1.0000,0.0000
003395,M1S,12.0000,0.0000
003396,M1S,10.0000,0.0000
003397,M1S,41.0000,0.0000
003398,M1S,50.0000,0.0000
003399,M1S,25.0000,0.0000
003399,MDEP,0.0000,0.0000
003400,M1S,0.0000,0.0000
003401,M1S,0.0000,0.0000
003402,M1S,1.0000,0.0000
003403,M1S,1.0000,0.0000
003404,M1S,2.0000,0.0000
003405,M1S,45.0000,0.0000
003406,M1P,0.0000,0.0000
003406,M1S,57.0000,0.0000
003407,M1P,48.0000,0.0000
003407,MDEP,0.0000,0.0000
003408,M1S,7.0000,0.0000
003409,M1S,1.0000,0.0000
003410,M1S,1.0000,0.0000
003411,M1S,1.0000,0.0000
003412,M1S,1.0000,0.0000
003413,M1S,2.0000,0.0000
003414,M1S,2.0000,0.0000
003415,M1S,1.0000,0.0000
003416,M1S,8.0000,0.0000
003417,M1S,1.0000,0.0000
003418,M1S,811.0000,0.0000
003419,M1S,559.0000,0.0000
003420,M1S,143.0000,0.0000
003421,M1S,1016.0000,0.0000
003422,M1S,587.0000,0.0000
003423,M1S,113.0000,0.0000
003424,M1S,0.0000,0.0000
003426,M1S,10.0000,0.0000
003427,M1S,10.0000,0.0000
003428,M1S,15.0000,0.0000
003429,M1S,20.0000,0.0000
003430,M1S,12.0000,0.0000
003431,M1S,21.0000,0.0000
003432,M1S,9.0000,0.0000
003433,M1S,4.0000,0.0000
003434,M1S,15.0000,0.0000
003435,M1S,9.0000,0.0000
003436,M1S,19.0000,0.0000
003437,M1S,17.0000,0.0000
003438,M1S,1.0000,0.0000
003439,M1S,9.0000,0.0000
003440,M1S,8.0000,0.0000
003441,M1S,7.0000,0.0000
003442,M1S,18.0000,0.0000
003443,M1P,45.0000,0.0000
003443,M1S,0.0000,0.0000
003444,M1S,1.0000,0.0000
003445,M1S,28.0000,0.0000
003446,M1S,18.0000,0.0000
003447,M1S,11.0000,0.0000
003448,M1S,2.0000,0.0000
003449,M1S,1.0000,0.0000
003450,M1S,2.0000,0.0000
003451,M1S,13.0000,0.0000
003452,M1S,14.0000,0.0000
003453,M1S,1.0000,0.0000
003454,M1S,2.0000,0.0000
003455,M1S,11.0000,0.0000
003456,M1S,9.0000,0.0000
003457,M1P,3.0000,0.0000
003458,M1S,6.0000,0.0000
003459,M1S,0.0000,0.0000
003461,M1S,18.0000,0.0000
003462,M1S,1.0000,0.0000
003463,M1S,50.0000,0.0000
003464,M1S,63.0000,0.0000
003465,M1S,38.0000,0.0000
003466,M1P,850.0000,0.0000
003467,M1P,213.0000,0.0000
003468,M1P,43.0000,0.0000
003469,M1P,10681.0000,0.0000
003469,MDEP,2088.0000,0.0000
003469,MTRA,0.0000,0.0000
003470,M1S,138.0000,0.0000
003471,M1S,0.0000,0.0000
003472,M1S,58.0000,0.0000
003473,M1S,33.0000,0.0000
003474,M1S,12.0000,0.0000
003475,M1S,0.0000,0.0000
003476,M1S,0.0000,0.0000
003477,M1P,0.0000,0.0000
003478,M1P,1.0000,0.0000
003479,M1P,1.0000,0.0000
003480,M1P,10.0000,0.0000
003480,M1S,17.0000,0.0000
003481,M1S,1.0000,0.0000
003482,M1S,2.0000,0.0000
003483,M1P,270.0000,0.0000
003483,MDEP,5472.0000,0.0000
003483,MTRA,0.0000,0.0000
003484,M1S,1.0000,0.0000
003486,M1S,21.0000,0.0000
003487,M1S,1.0000,0.0000
003488,M1S,2.0000,0.0000
003490,M1S,57.0000,0.0000
003491,M1P,232.0000,0.0000
003492,M1S,4.0000,0.0000
003493,M1S,1.0000,0.0000
003496,M1S,1.0000,0.0000
003497,M1P,1.0000,0.0000
003498,M1S,25.0000,0.0000
003499,M1S,1.0000,0.0000
003500,M1P,30.0000,0.0000
003501,M1S,0.0000,0.0000
003502,M1S,0.0000,0.0000
003503,M1S,1.0000,0.0000
003504,M1S,2.0000,0.0000
003505,M1S,3.0000,0.0000
003506,M1S,4.0000,0.0000
003507,M1S,1.0000,0.0000
003508,M1S,4.0000,0.0000
003509,M1S,3.0000,0.0000
003510,M1S,2.0000,0.0000
003511,M1S,4.0000,0.0000
003512,M1S,4.0000,0.0000
003513,M1S,3.0000,0.0000
003514,M1S,3.0000,0.0000
003515,M1S,2.0000,0.0000
003516,M1P,3.0000,0.0000
003517,M1P,9.0000,0.0000
003518,M1S,15.8950,0.0000
003519,M1S,0.0000,0.0000
003520,M1S,23.0000,0.0000
003520,MDEP,1.0000,0.0000
003521,M1S,9.0000,0.0000
003522,M1S,25.0000,0.0000
003523,M1S,1450.0000,0.0000
003524,M1S,3398.0000,0.0000
003525,M1S,749.0000,0.0000
003526,M1S,1440.0000,0.0000
003526,MDEP,300.0000,0.0000
003527,M1S,1459.0000,0.0000
003528,M1S,2000.0000,0.0000
003529,M1S,1354.0000,0.0000
003530,M1S,1948.0000,0.0000
003531,M1S,569.0000,0.0000
003532,M1S,840.0000,0.0000
003533,M1S,917.0000,0.0000
003534,M1S,26.0000,0.0000
003535,M1P,312.0000,0.0000
003536,M1P,356.0000,0.0000
003537,M1P,199.0000,0.0000
003538,M1P,290.0000,0.0000
003539,M1P,90.0000,0.0000
003540,M1P,280.0000,0.0000
003541,M1P,536.0000,0.0000
003542,M1P,2119.0000,0.0000
003542,MDEP,8.0000,0.0000
003543,M1S,57.0000,0.0000
003544,M1S,71.0000,0.0000
003545,M1S,26.0000,0.0000
003546,M1S,39.0000,0.0000
003547,M1S,31.0000,0.0000
003548,M1S,0.0000,0.0000
003549,M1S,7.0000,0.0000
003550,M1P,420.0000,0.0000
003551,M1S,12.0000,0.0000
003552,M1P,8.0000,0.0000
003553,M1P,2.0000,0.0000
003553,MDEP,18.0000,0.0000
003554,M1S,137.0000,0.0000
003555,M1S,3.0000,0.0000
003556,M1S,1.0000,0.0000
003557,M1S,1.0000,0.0000
003558,M1S,3.0000,0.0000
003559,M1S,1.0000,0.0000
003560,M1S,2.0000,0.0000
003561,M1S,34.0000,0.0000
003562,M1S,25.0000,0.0000
003563,M1S,32.0000,0.0000
003564,M1S,27.0000,0.0000
003565,M1S,19.0000,0.0000
003566,M1S,0.0000,0.0000
003568,M1S,5.0000,0.0000
003569,M1S,1.0000,0.0000
003570,M1S,0.0000,0.0000
003571,M1S,2.0000,0.0000
003574,M1S,9.0000,0.0000
003575,M1S,5.0000,0.0000
003576,M1S,3.0000,0.0000
003577,M1S,1.0000,0.0000
003579,M1S,0.0000,0.0000
003580,M1S,0.0000,0.0000
003581,M1S,1.0000,0.0000
003582,M1S,34.0000,0.0000
003583,M1S,32.0000,0.0000
003584,M1S,0.0000,0.0000
003586,M1S,0.0000,0.0000
003587,M1P,0.0000,0.0000
003588,M1S,21.0000,0.0000
003589,M1S,10.0000,0.0000
003590,M1P,1.0000,0.0000
003591,M1P,4.0000,0.0000
003592,M1P,4.0000,0.0000
003593,M1S,117.0000,0.0000
003595,M1S,902.0000,0.0000
003596,M1S,42.0000,0.0000
003598,M1S,11.0000,0.0000
003599,M1S,28.0000,0.0000
003600,M1S,11.0000,0.0000
003601,M1S,15.0000,0.0000
003602,M1S,17.0000,0.0000
003603,M1S,11.0000,0.0000
003604,M1S,11.0000,0.0000
003605,M1S,13.0000,0.0000
003606,M1S,16.0000,0.0000
003607,M1S,0.0000,0.0000
003608,M1S,11.0000,0.0000
003609,M1S,2.0000,0.0000
003610,M1S,23.0000,0.0000
003611,M1S,24.0000,0.0000
003612,M1S,27.0000,0.0000
003613,M1S,15.0000,0.0000
003614,M1S,5.0000,0.0000
003615,M1S,1.0000,0.0000
003616,M1S,19.0000,0.0000
003617,M1S,23.0000,0.0000
003618,M1S,1.0000,0.0000
003619,M1S,43.0000,0.0000
003620,M1S,23.0000,0.0000
003621,M1S,13.0000,0.0000
003622,M1S,2.0000,0.0000
003623,M1S,3.0000,0.0000
003624,M1S,0.0000,0.0000
003625,M1S,4.0000,0.0000
003626,M1S,3.0000,0.0000
003627,M1S,1.0000,0.0000
003628,M1S,13.0000,0.0000
003629,M1S,9.0000,0.0000
003630,M1S,22.0000,0.0000
003631,M1S,6.0000,0.0000
003632,M1S,20.0000,0.0000
003633,M1S,20.0000,0.0000
003634,M1S,32.0000,0.0000
003635,M1S,18.0000,0.0000
003636,M1S,26.0000,0.0000
003637,M1S,18.0000,0.0000
003638,M1S,23.0000,0.0000
003639,M1S,9.0000,0.0000
003640,M1S,27.0000,0.0000
003641,M1S,18.0000,0.0000
003642,M1S,13.0000,0.0000
003643,M1S,18.0000,0.0000
003644,M1S,10.0000,0.0000
003645,M1S,27.0000,0.0000
003646,M1S,22.0000,0.0000
003647,M1S,19.0000,0.0000
003648,M1S,2.0000,0.0000
003649,M1S,16.0000,0.0000
003650,M1S,25.0000,0.0000
003651,M1S,21.0000,0.0000
003652,M1S,20.0000,0.0000
003653,M1S,13.0000,0.0000
003654,M1S,25.0000,0.0000
003655,M1S,21.0000,0.0000
003656,M1S,18.0000,0.0000
003657,M1S,22.0000,0.0000
003658,M1S,12.0000,0.0000
003659,M1S,38.0000,0.0000
003660,M1S,40.0000,0.0000
003661,M1S,34.0000,0.0000
003662,M1S,11.0000,0.0000
003663,M1S,18.0000,0.0000
003664,M1S,28.0000,0.0000
003665,M1S,24.0000,0.0000
003666,M1S,8.0000,0.0000
003667,M1S,13.0000,0.0000
003668,M1S,17.0000,0.0000
003669,M1S,9.0000,0.0000
003670,M1S,47.0000,0.0000
003671,M1S,44.0000,0.0000
003672,M1S,25.0000,0.0000
003673,M1S,21.0000,0.0000
003674,M1S,244.0000,0.0000
003675,M1S,80.0000,0.0000
003676,M1S,81.0000,0.0000
003677,M1S,25.0000,0.0000
003678,M1S,13.0000,0.0000
003679,M1S,6.0000,0.0000
003680,M1S,18.0000,0.0000
003681,M1S,19.0000,0.0000
003682,M1S,12.0000,0.0000
003683,M1S,28.0000,0.0000
003684,M1S,18.0000,0.0000
003685,M1S,10.0000,0.0000
003686,M1S,17.0000,0.0000
003687,M1S,9.0000,0.0000
003688,M1S,10.0000,0.0000
003690,M1S,26.0000,0.0000
003691,M1S,23.0000,0.0000
003692,M1S,17.0000,0.0000
003693,M1S,20.0000,0.0000
003694,M1S,9.0000,0.0000
003695,M1S,21.0000,0.0000
003696,M1S,26.0000,0.0000
003697,M1S,12.0000,0.0000
003698,M1S,17.0000,0.0000
003699,M1S,1.0000,0.0000
003700,M1S,14.0000,0.0000
003701,M1S,13.0000,0.0000
003702,M1S,15.0000,0.0000
003703,M1S,10.0000,0.0000
003704,M1S,8.0000,0.0000
003705,M1S,11.0000,0.0000
003706,M1S,16.0000,0.0000
003707,M1S,90.0000,0.0000
003708,M1S,36.0000,0.0000
003709,M1S,19.0000,0.0000
003710,M1S,67.0000,0.0000
003711,M1S,71.0000,0.0000
003712,M1S,64.0000,0.0000
003713,M1S,0.0000,0.0000
003714,M1S,13.0000,0.0000
003715,M1S,0.0000,0.0000
003716,M1S,56.0000,0.0000
003717,M1S,11.0000,0.0000
003718,M1S,11.0000,0.0000
003719,M1S,1.0000,0.0000
003720,M1S,1.0000,0.0000
003721,M1S,0.0000,0.0000
003722,M1S,5.0000,0.0000
003723,M1S,32.0000,0.0000
003724,M1P,11.0000,0.0000
003725,M1S,654.0000,0.0000
003726,M1S,48.0000,0.0000
003727,M1S,9.0000,0.0000
003728,M1S,18.0000,0.0000
003729,M1S,21.0000,0.0000
003730,M1S,26.0000,0.0000
003731,M1P,32546.0000,0.0000
003731,MDEP,0.0000,0.0000
003732,M1S,38.0000,0.0000
003733,M1P,2.0000,0.0000
003734,M1S,0.0000,0.0000
003735,M1S,0.0000,0.0000
003736,M1S,1.0000,0.0000
003737,M1S,4.0000,0.0000
003738,M1S,0.0000,0.0000
003739,M1S,0.0000,0.0000
003740,M1S,0.0000,0.0000
003741,M1S,0.0000,0.0000
003742,M1S,0.0000,0.0000
003743,M1S,0.0000,0.0000
003744,M1S,2.0000,0.0000
003745,M1S,1.0000,0.0000
003746,M1S,6.0000,0.0000
003747,M1S,0.0000,0.0000
003748,M1S,1.0000,0.0000
003749,M1S,1.0000,0.0000
003750,M1S,0.0000,0.0000
003751,M1S,0.0000,0.0000
003752,M1S,0.0000,0.0000
003753,M1P,11017.0000,0.0000
003753,MDEP,120.0000,0.0000
003754,M1P,2.0000,0.0000
003755,M1P,1.0000,0.0000
003756,M1S,1.0000,0.0000
003758,M1S,2.0000,0.0000
003759,M1S,1.0000,0.0000
003760,M1S,22.0000,0.0000
003761,M1S,7.0000,0.0000
003762,M1S,17.0000,0.0000
003763,M1S,18.0000,0.0000
003764,M1S,12.0000,0.0000
003765,M1S,12.0000,0.0000
003766,M1S,1.0000,0.0000
003767,M1S,10.0000,0.0000
003768,M1S,6.0000,0.0000
003769,M1S,21.0000,0.0000
003770,M1P,1.0000,0.0000
003771,M1S,33.0000,0.0000
003772,M1P,0.0000,0.0000
003773,M1P,361.0000,0.0000
003774,M1P,400.0000,0.0000
003775,M1P,166.0000,0.0000
003776,M1P,86.0000,0.0000
003776,MDEP,25.0000,0.0000
003777,M1S,6.0000,0.0000
003778,M1S,0.0000,0.0000
003779,M1S,86.0000,0.0000
003780,M1S,9.0000,0.0000
003781,M1S,4.0000,0.0000
003782,M1S,1.0000,0.0000
003783,M1S,0.0000,0.0000
003784,M1S,1.0000,0.0000
003785,M1S,5.0000,0.0000
003786,M1S,1.0000,0.0000
003787,M1S,3.0000,0.0000
003788,M1S,5.0000,0.0000
003789,M1S,1.0000,0.0000
003791,M1S,61.0000,0.0000
003792,M1S,40.0000,0.0000
003793,M1S,11.0000,0.0000
003794,M1P,0.0000,0.0000
003794,MDEP,152.0000,0.0000
003795,M1P,11.0000,0.0000
003795,MDEP,0.0000,0.0000
003796,M1P,3.0000,0.0000
003797,M1P,12.0000,0.0000
003798,M1S,5.0000,0.0000
003799,M1S,1.0000,0.0000
003800,M1S,4.0000,0.0000
003801,M1S,2.0000,0.0000
003802,M1S,8.0000,0.0000
003803,M1S,1.0000,0.0000
003804,M1S,2.0000,0.0000
003805,M1S,2.0000,0.0000
003806,M1S,1.0000,0.0000
003807,M1S,0.0000,0.0000
003808,M1S,5.0000,0.0000
003810,M1S,7.0000,0.0000
003811,M1S,5.0000,0.0000
003812,M1S,3.0000,0.0000
003813,M1S,4.0000,0.0000
003814,M1S,0.0000,0.0000
003815,M1S,21.0000,0.0000
003816,M1S,8.0000,0.0000
003817,M1S,20.0000,0.0000
003818,M1S,18.0000,0.0000
003819,M1S,3.0000,0.0000
003820,M1S,14.0000,0.0000
003821,M1S,2.0000,0.0000
003822,M1S,3.0000,0.0000
003823,M1S,1.0000,0.0000
003824,M1S,1.0000,0.0000
003825,M1S,2.0000,0.0000
003826,M1S,3.0000,0.0000
003827,M1S,0.0000,0.0000
003828,M1S,2.0000,0.0000
003829,M1S,3.0000,0.0000
003830,M1S,5.0000,0.0000
003831,M1S,5.0000,0.0000
003832,M1S,4.0000,0.0000
003833,M1S,4.0000,0.0000
003834,M1S,6.0000,0.0000
003835,M1S,8.0000,0.0000
003836,M1S,7.0000,0.0000
003837,M1S,9.0000,0.0000
003838,M1S,1.0000,0.0000
003839,M1S,12.0000,0.0000
003840,M1S,10.0000,0.0000
003841,M1S,4.0000,0.0000
003842,M1S,0.0000,0.0000
003843,M1S,19.0000,0.0000
003844,M1S,41.0000,0.0000
003845,M1S,8.0000,0.0000
003846,M1S,8.0000,0.0000
003847,M1S,15.0000,0.0000
003848,M1S,34.0000,0.0000
003849,M1S,70.0000,0.0000
003851,M1S,42.0000,0.0000
003852,M1S,114.0000,0.0000
003853,M1S,6.0000,0.0000
003854,M1P,0.0000,0.0000
003855,M1S,25.0000,0.0000
003856,M1S,0.0000,0.0000
003857,M1S,14.0000,0.0000
003858,M1S,2.0000,0.0000
003859,M1S,9.0000,0.0000
003860,M1S,11.0000,0.0000
003861,M1S,7.0000,0.0000
003862,M1S,13.0000,0.0000
003863,M1S,1.0000,0.0000
003864,M1S,0.0000,0.0000
003865,M1S,2.0000,0.0000
003866,M1S,14.0000,0.0000
003867,M1S,9.0000,0.0000
003868,M1S,21.0000,0.0000
003869,M1S,2.0000,0.0000
003870,M1S,12.0000,0.0000
003871,M1S,3.0000,0.0000
003872,M1S,7.0000,0.0000
003873,M1S,14.0000,0.0000
003874,M1S,13.0000,0.0000
003875,M1S,11.0000,0.0000
003876,M1S,7.0000,0.0000
003877,M1S,6.0000,0.0000
003878,M1S,14.0000,0.0000
003879,M1S,17.0000,0.0000
003880,M1S,10.0000,0.0000
003881,M1S,13.0000,0.0000
003882,M1S,9.0000,0.0000
003883,M1S,10.0000,0.0000
003884,M1S,5.0000,0.0000
003885,M1S,3.0000,0.0000
003886,M1P,0.0000,0.0000
003887,M1S,2.0000,0.0000
003888,M1S,1.0000,0.0000
003889,M1S,1.0000,0.0000
003890,M1S,1.0000,0.0000
003891,M1S,3.0000,0.0000
003892,M1P,113.0000,0.0000
003892,MDEP,32.0000,0.0000
003893,M1S,2.0000,0.0000
003894,M1P,5.0000,0.0000
003895,M1P,1.0000,0.0000
003896,M1P,0.0000,0.0000
003897,M1P,0.0000,0.0000
003898,M1P,0.0000,0.0000
003899,M1P,0.0000,0.0000
003899,M1S,18.0000,0.0000
003899,MDEP,0.0000,0.0000
003900,M1S,9.0000,0.0000
003901,M1S,38.0000,0.0000
003904,M1S,0.0000,0.0000
003905,M1P,613.0000,0.0000
003906,M1P,6.0000,0.0000
003907,M1P,72.0000,0.0000
003908,M1S,1.0000,0.0000
003909,M1S,1.0000,0.0000
003910,M1S,1.0000,0.0000
003911,M1S,4.0000,0.0000
003912,M1S,28.0000,0.0000
003913,M1P,0.0000,0.0000
003914,M1P,0.0000,0.0000
003915,M1S,27.0000,0.0000
003916,M1S,26.0000,0.0000
003917,M1S,0.0000,0.0000
003918,M1P,1.0000,0.0000
003919,M1S,1.0000,0.0000
003920,M1P,0.0000,0.0000
003922,M1P,1.0000,0.0000
003923,M1S,12.0000,0.0000
003924,M1S,9.0000,0.0000
003925,M1S,2.0000,0.0000
003926,M1S,1506.0000,0.0000
003927,M1S,481.0000,0.0000
003928,M1S,610.0000,0.0000
003929,M1S,462.0000,0.0000
003930,M1S,5.0000,0.0000
003931,M1S,11.0000,0.0000
003933,M1S,2.0000,0.0000
003934,M1P,0.0000,0.0000
003935,M1P,0.0000,0.0000
003936,M1P,0.0000,0.0000
003937,M1P,0.0000,0.0000
003938,M1S,6.0000,0.0000
003939,M1P,323.0000,0.0000
003939,MDEP,45.0000,0.0000
003939,MTRA,0.0000,0.0000
003941,M1S,31.0000,0.0000
003942,M1S,17.0000,0.0000
003943,M1S,39.0000,0.0000
003944,M1S,69.0000,0.0000
003945,M1S,22.0000,0.0000
003946,M1S,15.0000,0.0000
003947,M1S,15.0000,0.0000
003948,M1S,14.0000,0.0000
003949,M1S,18.0000,0.0000
003950,M1S,0.0000,0.0000
003953,M1S,4.0000,0.0000
003954,M1S,1.0000,0.0000
003955,M1S,0.0000,0.0000
003956,M1S,10.0000,0.0000
003957,M1P,5.0000,0.0000
003958,M1P,11.0000,0.0000
003959,M1S,12.0000,0.0000
003960,M1P,163.0000,0.0000
003961,M1S,0.0000,0.0000
003962,M1S,0.0000,0.0000
003963,M1S,0.0000,0.0000
003964,M1P,0.0000,0.0000
003964,M1S,10.0000,0.0000
003965,M1S,78.0000,0.0000
003966,M1S,8.0000,0.0000
003967,M1S,9.0000,0.0000
003968,M1S,2.0000,0.0000
003969,M1S,10.0000,0.0000
003970,M1S,12.0000,0.0000
003973,M1S,2.0000,0.0000
003974,M1S,0.0000,0.0000
003975,M1S,0.0000,0.0000
003976,M1S,1.0000,0.0000
003977,M1S,2.0000,0.0000
003978,M1S,0.0000,0.0000
003979,M1S,1.0000,0.0000
003980,M1S,1.0000,0.0000
003981,M1P,6.0000,0.0000
003982,M1S,4.0000,0.0000
003983,M1S,36.0000,0.0000
003984,M1S,4.0000,0.0000
003985,M1S,9.0000,0.0000
003986,M1S,5.0000,0.0000
003988,M1S,0.0000,0.0000
003989,M1S,2.0000,0.0000
003990,M1S,14.0000,0.0000
003991,M1S,2.0000,0.0000
003993,M1S,0.0000,0.0000
003994,M1S,24.0000,0.0000
003995,M1S,23.0000,0.0000
003996,M1S,0.0000,0.0000
003997,M1S,2.0000,0.0000
003998,M1S,3.0000,0.0000
003999,M1S,5.0000,0.0000
004000,M1S,1.0000,0.0000
004001,M1P,2.0000,0.0000
004002,M1S,12.0000,0.0000
004003,M1S,2.0000,0.0000
004004,M1S,13.0000,0.0000
004005,M1P,137.0000,0.0000
004005,M1S,0.0000,0.0000
004005,MDEP,95.0000,0.0000
004006,M1S,2.0000,0.0000
004007,M1S,3.0000,0.0000
004008,M1S,12.0000,0.0000
004009,M1S,2.0000,0.0000
004011,M1S,1.0000,0.0000
004012,M1P,0.0000,0.0000
004013,M1S,2.0000,0.0000
004014,M1S,1.0000,0.0000
